"voting_id","voting_body_key","voting_external_id","voting_date","voting_external_alternative_id","voting_affair_external_id","voting_affair_number","voting_title_de","voting_title_fr","voting_title_it","voting_url_de","voting_url_fr","voting_url_it","voting_type_de","voting_type_fr","voting_type_it","voting_meaning_of_yes_de","voting_meaning_of_yes_fr","voting_meaning_of_yes_it","voting_meaning_of_no_de","voting_meaning_of_no_fr","voting_meaning_of_no_it","voting_results_yes","voting_results_no","voting_results_abstention","voting_results_absent","voting_results_string","voting_affair_title_de","voting_affair_title_fr","voting_affair_title_it","voting_decision","voting_meeting_parent_type","voting_meeting_parent_external_id","voting_council_external_id","voting_updated_local","voting_updated_external","voting_created_local"
142724,"GE","030209_AN-PL13547A","2025-01-23 21:39:00",NULL,"PL 13547","PL 13547",NULL,"PL 13547-A, vote nominal : 3e débat",NULL,NULL,"https://ge.ch/grandconseil/data/odj/030209/AN-PL13547A.pdf",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,69,20,0,NULL,NULL,NULL,"Projet de loi constitutionnelle du Conseil d'Etat modifiant la constitution de la République et canton de Genève (Cst-GE) (A 2 00) (Elections générales du pouvoir judiciaire)",NULL,NULL,NULL,NULL,NULL,"2025-02-26 01:15:49.763",NULL,"2025-02-26 01:15:52.393472"
142205,"GE","030209_AN-IN00199B-2","2025-01-23 21:11:00",NULL,"IN 199","IN 199",NULL,"IN 199-B, vote nominal : principe d'un contreprojet",NULL,NULL,"https://ge.ch/grandconseil/data/odj/030209/AN-IN00199B-2.pdf",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,51,42,2,NULL,NULL,NULL,"Initiative populaire cantonale 199 « pour une politique sportive ambitieuse à Genève »",NULL,NULL,NULL,NULL,NULL,"2025-02-26 01:15:49.763",NULL,"2025-02-26 01:15:51.298112"
142204,"GE","030209_AN-IN00199B-1","2025-01-23 21:11:00",NULL,"IN 199","IN 199",NULL,"IN 199-B, vote nominal : prise en considération",NULL,NULL,"https://ge.ch/grandconseil/data/odj/030209/AN-IN00199B-1.pdf",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,90,0,2,NULL,NULL,NULL,"Initiative populaire cantonale 199 « pour une politique sportive ambitieuse à Genève »",NULL,NULL,NULL,NULL,NULL,"2025-02-26 01:15:49.763",NULL,"2025-02-26 01:15:51.298112"
142456,"GE","030208_AN-P02207A","2024-12-13 17:23:00",NULL,"P 2207","P 2207",NULL,"P 2207-A, vote nominal : dépôt sur le bureau",NULL,NULL,"https://ge.ch/grandconseil/data/odj/030208/AN-P02207A.pdf",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,75,7,0,NULL,NULL,NULL,"Pétition contre le projet de destruction/reconstruction du temple de Champel, surélevé de six étages dévolus à l'habitat",NULL,NULL,NULL,NULL,NULL,"2025-02-26 01:15:49.763",NULL,"2025-02-26 01:15:52.050752"
142460,"GE","030208_AN-P02220A","2024-12-13 16:31:00",NULL,"P 2220","P 2220",NULL,"P 2220-A, vote nominal : classement",NULL,NULL,"https://ge.ch/grandconseil/data/odj/030208/AN-P02220A.pdf",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,47,9,5,NULL,NULL,NULL,"Pétition : Agir ! pour protéger nos enfants de la maltraitance par nos institutions étatiques dans l'impunité absolue",NULL,NULL,NULL,NULL,NULL,"2025-02-26 01:15:49.763",NULL,"2025-02-26 01:15:52.050752"
142396,"GE","030208_AN-M03078","2024-12-13 15:52:00",NULL,NULL,"M 3078",NULL,"M 3078, vote nominal : prise en considération",NULL,NULL,"https://ge.ch/grandconseil/data/odj/030208/AN-M03078.pdf",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,86,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-02-26 01:15:49.763",NULL,"2025-02-26 01:15:51.621211"
142626,"GE","030208_AN-PL13261B-1","2024-12-13 15:24:00",NULL,"PL 13261","PL 13261",NULL,"PL 13261-B, vote nominal : 2e débat : amendement de J. Béné - art. 3 (nouvelle teneur)",NULL,NULL,"https://ge.ch/grandconseil/data/odj/030208/AN-PL13261B-1.pdf",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,26,58,1,NULL,NULL,NULL,"Projet de loi du. Conseil d'Etat concernant la constitution de la Fondation pour l'enfance de la Ville d'Onex (PA 651.00)",NULL,NULL,NULL,NULL,NULL,"2025-02-26 01:15:49.763",NULL,"2025-02-26 01:15:52.393472"
142627,"GE","030208_AN-PL13261B-2","2024-12-13 15:24:00",NULL,"PL 13261","PL 13261",NULL,"PL 13261-B, vote nominal : 3e débat",NULL,NULL,"https://ge.ch/grandconseil/data/odj/030208/AN-PL13261B-2.pdf",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,59,21,5,NULL,NULL,NULL,"Projet de loi du. Conseil d'Etat concernant la constitution de la Fondation pour l'enfance de la Ville d'Onex (PA 651.00)",NULL,NULL,NULL,NULL,NULL,"2025-02-26 01:15:49.763",NULL,"2025-02-26 01:15:52.393472"
142193,"GE","030208_AN-IN00188B-2","2024-12-13 14:22:00",NULL,"IN 188","IN 188",NULL,"IN 188-B, vote nominal : principe d'un contreprojet",NULL,NULL,"https://ge.ch/grandconseil/data/odj/030208/AN-IN00188B-2.pdf",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,89,0,0,NULL,NULL,NULL,"Initiative populaire cantonale 188 « OUI au recyclage des déchets non biodégradables »",NULL,NULL,NULL,NULL,NULL,"2025-02-26 01:15:49.763",NULL,"2025-02-26 01:15:51.298112"
142192,"GE","030208_AN-IN00188B-1","2024-12-13 14:21:00",NULL,"IN 188","IN 188",NULL,"IN 188-B, vote nominal : prise en considération",NULL,NULL,"https://ge.ch/grandconseil/data/odj/030208/AN-IN00188B-1.pdf",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,54,17,NULL,NULL,NULL,"Initiative populaire cantonale 188 « OUI au recyclage des déchets non biodégradables »",NULL,NULL,NULL,NULL,NULL,"2025-02-26 01:15:49.763",NULL,"2025-02-26 01:15:51.298112"
142827,"GE","030208_AN-RD01602A","2024-12-13 12:04:00",NULL,"RD 1602","RD 1602",NULL,"RD 1602-A, vote nominal : prise en considération",NULL,NULL,"https://ge.ch/grandconseil/data/odj/030208/AN-RD01602A.pdf",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,35,51,2,NULL,NULL,NULL,"Rapport du Conseil d'Etat au Grand Conseil relatif au plan financier quadriennal 2025-2028 de la République et canton de Genève",NULL,NULL,NULL,NULL,NULL,"2025-02-26 01:15:49.763",NULL,"2025-02-26 01:15:52.718565"
142722,"GE","030208_AN-PL13535A-4","2024-12-13 12:02:00",NULL,"PL 13535","PL 13535",NULL,"PL 13535-A (budget 2025), vote nominal : 3e débat",NULL,NULL,"https://ge.ch/grandconseil/data/odj/030208/AN-PL13535A-4.pdf",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,76,1,9,NULL,NULL,NULL,"Projet de loi du. Conseil d'Etat établissant le budget administratif de l'Etat de Genève pour l'exercice 2025 (LBu-2025) (D 3 70)",NULL,NULL,NULL,NULL,NULL,"2025-02-26 01:15:49.763",NULL,"2025-02-26 01:15:52.393472"
142721,"GE","030208_AN-PL13535A-3","2024-12-12 21:26:00",NULL,"PL 13535","PL 13535",NULL,"PL 13535-A (budget 2025), vote nominal : 2e débat, fonctionnement Politique publique E, programme E04, nature 30, amendement de L. Dugerdil (charges de personnel: -160 000 francs)",NULL,NULL,"https://ge.ch/grandconseil/data/odj/030208/AN-PL13535A-3.pdf",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,27,59,0,NULL,NULL,NULL,"Projet de loi du. Conseil d'Etat établissant le budget administratif de l'Etat de Genève pour l'exercice 2025 (LBu-2025) (D 3 70)",NULL,NULL,NULL,NULL,NULL,"2025-02-26 01:15:49.763",NULL,"2025-02-26 01:15:52.393472"
142720,"GE","030208_AN-PL13535A-2","2024-12-12 19:17:00",NULL,"PL 13535","PL 13535",NULL,"PL 13535-A (budget 2025), vote nominal : 2e débat, fonctionnement, politique publique D",NULL,NULL,"https://ge.ch/grandconseil/data/odj/030208/AN-PL13535A-2.pdf",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,65,0,16,NULL,NULL,NULL,"Projet de loi du. Conseil d'Etat établissant le budget administratif de l'Etat de Genève pour l'exercice 2025 (LBu-2025) (D 3 70)",NULL,NULL,NULL,NULL,NULL,"2025-02-26 01:15:49.763",NULL,"2025-02-26 01:15:52.393472"
142719,"GE","030208_AN-PL13535A-1","2024-12-12 19:11:00",NULL,"PL 13535","PL 13535",NULL,"PL 13535-A (budget 2025), vote nominal : 2e débat, fonctionnement Politique publique D, programme D01, nature 36, amendement de P. Nicollier (subventions à des collectivités et à des tiers et autres charges de transfert: -3 335 000 francs)",NULL,NULL,"https://ge.ch/grandconseil/data/odj/030208/AN-PL13535A-1.pdf",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,26,57,2,NULL,NULL,NULL,"Projet de loi du. Conseil d'Etat établissant le budget administratif de l'Etat de Genève pour l'exercice 2025 (LBu-2025) (D 3 70)",NULL,NULL,NULL,NULL,NULL,"2025-02-26 01:15:49.763",NULL,"2025-02-26 01:15:52.393472"
142723,"GE","030208_AN-PL13544A","2024-12-12 15:37:00",NULL,"PL 13544","PL 13544",NULL,"PL 13544-A, vote nominal : 3e débat",NULL,NULL,"https://ge.ch/grandconseil/data/odj/030208/AN-PL13544A.pdf",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,52,13,21,NULL,NULL,NULL,"Approuvant les budgets d'exploitation et d'investissement des Services industriels de Genève pour l'année 2025",NULL,NULL,NULL,NULL,NULL,"2025-02-26 01:15:49.763",NULL,"2025-02-26 01:15:52.393472"
142684,"GE","030208_AN-PL13397A","2024-12-12 15:16:00",NULL,"PL 13397","PL 13397",NULL,"PL 13397-A, vote nominal : 3e débat",NULL,NULL,"https://ge.ch/grandconseil/data/odj/030208/AN-PL13397A.pdf",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,88,0,0,NULL,NULL,NULL,"Modifiant la loi sur l'énergie (LEn) (L 2 30) (Raccordement des autoproducteurs au réseau électrique : dynamisons la production d'énergies renouvelables)",NULL,NULL,NULL,NULL,NULL,"2025-02-26 01:15:49.763",NULL,"2025-02-26 01:15:52.393472"
142502,"GE","030207_AN-PL12624A","2024-11-22 19:08:00",NULL,"PL 12624","PL 12624",NULL,"PL 12624-A, vote nominal : 3e débat",NULL,NULL,"https://ge.ch/grandconseil/data/odj/030207/AN-PL12624A.pdf",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,57,32,1,NULL,NULL,NULL,"Modifiant la loi sur l'organisation judiciaire (LOJ) (E 2 05) (Pour une mise en conformité de la structure judiciaire genevoise avec le reste de la Suisse)",NULL,NULL,NULL,NULL,NULL,"2025-02-26 01:15:49.763",NULL,"2025-02-26 01:15:52.050752"
142825,"GE","030207_AN-RD01571A","2024-11-22 18:34:00",NULL,"RD 1571","RD 1571",NULL,"RD 1571-A, vote nominal : refus et renvoi au CE",NULL,NULL,"https://ge.ch/grandconseil/data/odj/030207/AN-RD01571A.pdf",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,27,42,1,NULL,NULL,NULL,"Rapport du Conseil d'Etat au Grand Conseil sur l'avancement des travaux du crédit d'investissement pour les études et les mesures d'assainissement des nuisances sonores des routes cantonales et nationales (L 8644)",NULL,NULL,NULL,NULL,NULL,"2025-02-26 01:15:49.763",NULL,"2025-02-26 01:15:52.718565"
142742,"GE","030207_AN-R01012A","2024-11-22 17:50:00",NULL,"R 1012","R 1012",NULL,"R 1012-A, vote nominal : prise en considération",NULL,NULL,"https://ge.ch/grandconseil/data/odj/030207/AN-R01012A.pdf",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,47,39,1,NULL,NULL,NULL,"Proposition de résolution de Delphine Bachmann, Xavier Magnin, Jean-Charles Lathion, Jacques Blondin, Sébastien Desfayes, Claude Bocquet, Jean-Marc Guinchard, Patricia Bidaux, Souheil Sayegh, Jean-Luc Forni, Bertrand Buchs, Philippe Morel, Didier Bonny, Marta Julia Macchiavelli, Marjorie de Chastonay, Philippe de Rougemont, Yves de Matteis, Corinne  Müller Sontag, Ruth Bänziger, Anne Bonvin Bonfanti, Maria José Quijano Garcia pour une politique transfrontalière ambitieuse dans le domaine de la santé",NULL,NULL,NULL,NULL,NULL,"2025-02-26 01:15:49.763",NULL,"2025-02-26 01:15:52.718565"
142387,"GE","030207_AN-M03000A","2024-11-22 17:18:00",NULL,"M 3000","M 3000",NULL,"M 3000-A, vote nominal : prise en considération",NULL,NULL,"https://ge.ch/grandconseil/data/odj/030207/AN-M03000A.pdf",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11,59,11,NULL,NULL,NULL,"Le maintien de la souveraineté sanitaire de la Suisse et du canton de Genève face aux directives de l'OMS",NULL,NULL,NULL,NULL,NULL,"2025-02-26 01:15:49.763",NULL,"2025-02-26 01:15:51.621211"
142381,"GE","030207_AN-M02982A","2024-11-22 16:56:00",NULL,"M 2982","M 2982",NULL,"M 2982-A, vote nominal : prise en considération",NULL,NULL,"https://ge.ch/grandconseil/data/odj/030207/AN-M02982A.pdf",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,76,10,0,NULL,NULL,NULL,"En attendant la gare souterraine, améliorons déjà celle de La Plaine",NULL,NULL,NULL,NULL,NULL,"2025-02-26 01:15:49.763",NULL,"2025-02-26 01:15:51.621211"
142378,"GE","030207_AN-M02970A","2024-11-22 16:34:00",NULL,"M 2970","M 2970",NULL,"M 2970-A, vote nominal : prise en considération",NULL,NULL,"https://ge.ch/grandconseil/data/odj/030207/AN-M02970A.pdf",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,18,59,13,NULL,NULL,NULL,"La dynamisation de l'axe ferroviaire Genève-Chambéry-Turin-Nice, enjeu central de la communication sur l'arc alpin",NULL,NULL,NULL,NULL,NULL,"2025-02-26 01:15:49.763",NULL,"2025-02-26 01:15:51.621211"
142451,"GE","030207_AN-P02194A","2024-11-22 15:50:00",NULL,NULL,"P 2194",NULL,"P 2194-A, vote nominal : renvoi au Conseil d'Etat",NULL,NULL,"https://ge.ch/grandconseil/data/odj/030207/AN-P02194A.pdf",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,33,52,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-02-26 01:15:49.763",NULL,"2025-02-26 01:15:52.050752"
142459,"GE","030207_AN-P02216A","2024-11-22 14:21:00",NULL,"P 2216","P 2216",NULL,"P 2216-A, vote nominal : renvoi en commission",NULL,NULL,"https://ge.ch/grandconseil/data/odj/030207/AN-P02216A.pdf",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,40,47,0,NULL,NULL,NULL,"Pétition : Pour le droit à un congé prénatal dans les secteurs publics et subventionnés !",NULL,NULL,NULL,NULL,NULL,"2025-02-26 01:15:49.763",NULL,"2025-02-26 01:15:52.050752"
142761,"GE","030207_AN-R01038A","2024-11-21 22:55:00",NULL,"R 1038","R 1038",NULL,"R 1038-A, vote nominal : prise en considération",NULL,NULL,"https://ge.ch/grandconseil/data/odj/030207/AN-R01038A.pdf",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,36,24,8,NULL,NULL,NULL,"Proposition de résolution de Sophie Bobillier, Dilara Bayrak, Marjorie de Chastonay, Louise Trottet, Emilie Fernandez, Lara Atassi, Philippe de Rougemont, Cédric Jeanneret, Julien Nicolet-dit-Félix, Léo Peterschmitt, Pierre Eckert, Céline Bartolomucci, Skender Salihi, Caroline Renold, Leonard Ferati, Yves de Matteis, Angèle-Marie Habiyakare, Caroline Marti, Nicole Valiquer Grecuccio, Thomas Bruchez, Alia Chaker Mangeat, Cyril Mizrahi, Jean-Charles Rielle, Jean-Pierre Tombola, Sylvain Thévoz, Thomas Wenger, Laura Mach, Jacklean Kalibala, Xhevrie Osmani, Souheil Sayegh, Diego Esteban, Sophie Demaurex, Grégoire Carasso pour une reconnaissance de l'Etat de la Palestine par la Suisse (Résolution du Grand Conseil genevois à l'Assemblée fédérale exerçant le droit d'initiative cantonale)",NULL,NULL,NULL,NULL,NULL,"2025-02-26 01:15:49.763",NULL,"2025-02-26 01:15:52.718565"
142729,"GE","030207_AN-PL13559","2024-11-21 22:34:00",NULL,NULL,"PL 13559",NULL,"PL 13559, vote nominal : 3e débat",NULL,NULL,"https://ge.ch/grandconseil/data/odj/030207/AN-PL13559.pdf",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,87,11,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-02-26 01:15:49.763",NULL,"2025-02-26 01:15:52.393472"
142373,"GE","030207_AN-M02958A","2024-11-21 18:55:00",NULL,"M 2958","M 2958",NULL,"M 2958-A, vote nominal : prise en considération",NULL,NULL,"https://ge.ch/grandconseil/data/odj/030207/AN-M02958A.pdf",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,62,2,NULL,NULL,NULL,"En découdre avec le moustique tigre",NULL,NULL,NULL,NULL,NULL,"2025-02-26 01:15:49.763",NULL,"2025-02-26 01:15:51.621211"
142717,"GE","030207_AN-PL13519A","2024-11-21 18:29:00",NULL,"PL 13519","PL 13519",NULL,"PL 13519-A, vote nominal : 3e débat",NULL,NULL,"https://ge.ch/grandconseil/data/odj/030207/AN-PL13519A.pdf",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,65,10,19,NULL,NULL,NULL,"Accordant une indemnité de 1 941 606 704 francs aux Transports publics genevois (TPG) pour les années 2025 à 2029",NULL,NULL,NULL,NULL,NULL,"2025-02-26 01:15:49.763",NULL,"2025-02-26 01:15:52.393472"
142708,"GE","030207_AN-PL13485A","2024-11-21 17:53:00",NULL,"PL 13485","PL 13485",NULL,"PL 13485-A, vote nominal : 3e débat",NULL,NULL,"https://ge.ch/grandconseil/data/odj/030207/AN-PL13485A.pdf",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,50,44,0,NULL,NULL,NULL,"Modifiant la loi portant règlement du Grand Conseil de la République et canton de Genève (LRGC) (B 1 01) (Lecture d'une correspondance)",NULL,NULL,NULL,NULL,NULL,"2025-02-26 01:15:49.763",NULL,"2025-02-26 01:15:52.393472"
142369,"GE","030206_AN-M02945A","2024-11-01 19:30:00",NULL,"M 2945","M 2945",NULL,"M 2945-A, vote nominal : prise en considération",NULL,NULL,"https://ge.ch/grandconseil/data/odj/030206/AN-M02945A.pdf",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22,54,0,NULL,NULL,NULL,"Éradiquer le fléau du crack à Genève",NULL,NULL,NULL,NULL,NULL,"2025-02-26 01:15:49.763",NULL,"2025-02-26 01:15:51.621211"
142361,"GE","030206_AN-M02917A","2024-11-01 19:05:00",NULL,"M 2917","M 2917",NULL,"M 2917-A, vote nominal : prise en considération",NULL,NULL,"https://ge.ch/grandconseil/data/odj/030206/AN-M02917A.pdf",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,26,45,0,NULL,NULL,NULL,"Transports publics : pour une promotion ciblée, équitable, réellement incitative... et donc écologique",NULL,NULL,NULL,NULL,NULL,"2025-02-26 01:15:49.763",NULL,"2025-02-26 01:15:51.621211"
142351,"GE","030206_AN-M02896A","2024-11-01 18:56:00",NULL,"M 2896","M 2896",NULL,"M 2896-A, vote nominal : prise en considération",NULL,NULL,"https://ge.ch/grandconseil/data/odj/030206/AN-M02896A.pdf",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,16,56,0,NULL,NULL,NULL,"Après les applaudissements, les licenciements : faisons la lumière sur les licenciements du personnel touché par le COVID long",NULL,NULL,NULL,NULL,NULL,"2025-02-26 01:15:49.763",NULL,"2025-02-26 01:15:51.621211"
142768,"GE","030206_AN-R01044","2024-11-01 18:32:00",NULL,"R 1044","R 1044",NULL,"R 1044, vote nominal : prise en considération",NULL,NULL,"https://ge.ch/grandconseil/data/odj/030206/AN-R01044.pdf",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,50,25,2,NULL,NULL,NULL,"Proposition de résolution de Julien Nicolet-dit-Félix, Masha Alimi, Sylvain Thévoz, Patricia Bidaux, Oriana Brücker, Marjorie de Chastonay, Cédric Jeanneret, Nicole Valiquer Grecuccio, Alia Chaker Mangeat, Sophie Bobillier, Sophie Demaurex, Angèle-Marie Habiyakare, Yves de Matteis, Francisco Taboada, Jean-Marc Guinchard, Jean-Charles Rielle, Léo Peterschmitt, Thomas Bruchez, Anne Carron, Louise Trottet pour la libération des prisonniers politiques détenus par l'Azerbaïdjan suite à l'annexion du Haut-Karabagh (Résolution du Grand Conseil genevois à l'Assemblée fédérale exerçant le droit d'initiative cantonale)",NULL,NULL,NULL,NULL,NULL,"2025-02-26 01:15:49.763",NULL,"2025-02-26 01:15:52.718565"
142716,"GE","030206_AN-PL13519A-3","2024-11-01 17:12:00",NULL,"PL 13519","PL 13519",NULL,"PL 13519-A, vote nominal : 2e débat : amendement de M. Andersen Art. 9 (nouvelle teneur)",NULL,NULL,"https://ge.ch/grandconseil/data/odj/030206/AN-PL13519A-3.pdf",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,54,41,0,NULL,NULL,NULL,"Accordant une indemnité de 1 941 606 704 francs aux Transports publics genevois (TPG) pour les années 2025 à 2029",NULL,NULL,NULL,NULL,NULL,"2025-02-26 01:15:49.763",NULL,"2025-02-26 01:15:52.393472"
142715,"GE","030206_AN-PL13519A-2","2024-11-01 17:11:00",NULL,"PL 13519","PL 13519",NULL,"PL 13519-A, vote nominal : 2e débat : amendement de M. Andersen Art. 2, al. 1 (nouvelle teneur)",NULL,NULL,"https://ge.ch/grandconseil/data/odj/030206/AN-PL13519A-2.pdf",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,53,43,0,NULL,NULL,NULL,"Accordant une indemnité de 1 941 606 704 francs aux Transports publics genevois (TPG) pour les années 2025 à 2029",NULL,NULL,NULL,NULL,NULL,"2025-02-26 01:15:49.763",NULL,"2025-02-26 01:15:52.393472"
142714,"GE","030206_AN-PL13519A-1","2024-11-01 17:10:00",NULL,"PL 13519","PL 13519",NULL,"PL 13519-A, vote nominal : 2e débat : amendement de M. Andersen Titre (nouvelle teneur)",NULL,NULL,"https://ge.ch/grandconseil/data/odj/030206/AN-PL13519A-1.pdf",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,52,41,0,NULL,NULL,NULL,"Accordant une indemnité de 1 941 606 704 francs aux Transports publics genevois (TPG) pour les années 2025 à 2029",NULL,NULL,NULL,NULL,NULL,"2025-02-26 01:15:49.763",NULL,"2025-02-26 01:15:52.393472"
142711,"GE","030206_AN-PL13490A","2024-11-01 16:50:00",NULL,"PL 13490","PL 13490",NULL,"PL 13490-A, vote nominal : 3e débat",NULL,NULL,"https://ge.ch/grandconseil/data/odj/030206/AN-PL13490A.pdf",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,89,0,0,NULL,NULL,NULL,"Ouvrant un crédit d'investissement de 189 950 000 francs en vue de la construction du collège et école de culture générale Noëlla-Rouget à Meyrin",NULL,NULL,NULL,NULL,NULL,"2025-02-26 01:15:49.763",NULL,"2025-02-26 01:15:52.393472"
142704,"GE","030206_AN-PL13475A","2024-11-01 16:32:00",NULL,"PL 13475","PL 13475",NULL,"PL 13475-A, vote nominal : 3e débat",NULL,NULL,"https://ge.ch/grandconseil/data/odj/030206/AN-PL13475A.pdf",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,76,13,0,NULL,NULL,NULL,"Approuvant le rapport annuel d'activité de l'Institution genevoise de maintien à domicile (IMAD) pour l'année 2023",NULL,NULL,NULL,NULL,NULL,"2025-02-26 01:15:49.763",NULL,"2025-02-26 01:15:52.393472"
